# id ra dec s L A b x y a flux x_0 y_0
0.000000000000000000e+00 1.170117522931641219e+02 -2.067478550087086475e+01 1.912747195283402313e+00 3.801491442743430866e+02 9.017584323121896261e+01 1.519651497594834098e+02 1.027213998510009333e+03 8.087601092179140778e+02 6.540000000000000568e+01 4.062656692159077153e+06 1.438198892265600080e+03 4.706128985353750522e+02
1.000000000000000000e+00 1.170119425580912349e+02 -2.067538325836819268e+01 1.907906895872276465e+00 3.800999524859579992e+02 8.956371048218778697e+01 1.505489476668298607e+02 1.039108349276685885e+03 8.105484171786450815e+02 6.540000000000000568e+01 4.050403940078846179e+06 1.441616361287276959e+03 4.821252246190655342e+02
2.000000000000000000e+00 1.170152052223750871e+02 -2.068326068144227392e+01 1.969584168581850925e+00 3.801982001441307943e+02 9.016447114564307697e+01 1.519572008436774411e+02 1.201151601363382724e+03 8.208051984952554676e+02 6.540000000000000568e+01 4.247432151358833537e+06 1.500255190388974825e+03 6.338499505677078787e+02
3.000000000000000000e+00 1.170002568116799040e+02 -2.067676193091643100e+01 4.750715722630486582e+00 3.701084418160062910e+02 8.963343411723640486e+01 1.507278484309222222e+02 9.749633296274206486e+02 1.013421117804494543e+03 6.540000000000000568e+01 1.548399043654229958e+06 1.231091778168987275e+03 5.085006478116116568e+02
4.000000000000000000e+00 1.170090658946017186e+02 -2.067966809256701310e+01 3.874752066344908652e+00 3.699997250970190521e+02 9.034330851846976884e+01 1.531934666377497365e+02 1.092513817189862266e+03 8.909248315266680720e+02 6.540000000000000568e+01 1.080521054270228604e+06 1.389727326495724810e+03 5.645836302556572264e+02
5.000000000000000000e+00 1.169766520130307725e+02 -2.067353728525948142e+01 6.617596209082831749e+00 3.702185433906860794e+02 8.967496739268894146e+01 1.503331968722334864e+02 7.417189495383400981e+02 1.372764254252602541e+03 6.540000000000000568e+01 2.038193413498675451e+06 8.059259026915424329e+02 4.461150258601240353e+02
6.000000000000000000e+00 1.169709175804212293e+02 -2.066831308684493251e+01 1.902761031919092183e+00 3.795817464899099036e+02 9.004363575410418719e+01 1.516128951639363436e+02 6.071929085305030185e+02 1.425087655481919455e+03 6.540000000000000568e+01 6.440761217857695185e+06 7.026871385095419100e+02 3.454635744322039272e+02
7.000000000000000000e+00 1.169652219814916663e+02 -2.067295267640386669e+01 1.815728666023418425e+00 3.793532489220399384e+02 8.967774855284423552e+01 1.507516962625341250e+02 6.457802629532429819e+02 1.555677047706175927e+03 6.540000000000000568e+01 6.188186265042844228e+06 6.000328661257658496e+02 4.347370964547948233e+02
8.000000000000000000e+00 1.170048869073787330e+02 -2.066906280560762710e+01 1.907727815603808885e+00 3.803064534712504496e+02 9.006196871479410504e+01 1.516766533721906853e+02 8.758308684360113148e+02 8.750109318401597420e+02 6.540000000000000568e+01 4.282688020310902968e+06 1.314617412747886419e+03 3.603244264792859326e+02
9.000000000000000000e+00 1.170095212031886120e+02 -2.068280717903590826e+01 5.903028197352888640e+00 3.701947390652209151e+02 8.948057974805448112e+01 1.509638851163021798e+02 1.150816314462290165e+03 9.088733095213387969e+02 6.540000000000000568e+01 1.624061347067102324e+06 1.397877698628843973e+03 6.250313986696751272e+02
1.000000000000000000e+01 1.169558778886842703e+02 -2.068096450002015629e+01 5.925751397105996077e+00 3.704212997763922885e+02 9.034012822975164170e+01 1.522936301205135692e+02 7.157379178927797057e+02 1.772358944668881804e+03 6.540000000000000568e+01 1.981044041680258233e+06 4.316302059334263390e+02 5.889106269106453055e+02
1.100000000000000000e+01 1.169651439335792560e+02 -2.067290422209693901e+01 1.844960259895046084e+00 3.794878869380921742e+02 8.990141158360482621e+01 1.512640033745501285e+02 6.443420658166628527e+02 1.556607539754936624e+03 6.540000000000000568e+01 6.312903855036136694e+06 5.986274431991914753e+02 4.338033595141935166e+02
1.200000000000000000e+01 1.170124693205753488e+02 -2.068028581076855943e+01 7.221707000022073331e+00 3.701017100551451904e+02 8.977570031453137744e+01 1.544113034659099526e+02 1.128994894670415306e+03 8.410198405360891911e+02 6.540000000000000568e+01 2.036598346168166492e+06 1.451023611880856834e+03 5.765286690042614737e+02
1.300000000000000000e+01 1.169805994625776293e+02 -2.068643040578960779e+01 5.926174246562560199e+00 3.701139231642524123e+02 8.995432506336473466e+01 1.516486625540514979e+02 9.972875702506738662e+02 1.411776923159060289e+03 6.540000000000000568e+01 1.550566140393753536e+06 8.768698510500751127e+02 6.944086030326147920e+02
1.400000000000000000e+01 1.169684643154070756e+02 -2.067686712216810818e+01 4.402672697833642346e+00 3.701446265171461505e+02 9.001254904025360304e+01 1.512012702602056322e+02 7.380151684394890026e+02 1.533510198042127058e+03 6.540000000000000568e+01 1.486388933621003758e+06 6.583958137510442157e+02 5.101401926465597398e+02
1.500000000000000000e+01 1.169710645583027997e+02 -2.066841733787866531e+01 1.855507122054345093e+00 3.794350531556432884e+02 8.970659838976084188e+01 1.508240520601908088e+02 6.101224851849375455e+02 1.423645055449789425e+03 6.540000000000000568e+01 6.252246082084927708e+06 7.053336623785083930e+02 3.474724279836650567e+02
1.600000000000000000e+01 1.169902785620383838e+02 -2.071740444898602718e+01 1.757720546063964884e+00 3.783593736586604450e+02 8.997814466374420306e+01 1.490679699727213574e+02 1.611847492980148672e+03 1.502645427821001249e+03 6.540000000000000568e+01 5.592899273662411422e+07 1.050780338314845267e+03 1.290907707384893456e+03
1.700000000000000000e+01 1.169891968879400395e+02 -2.069190584024080337e+01 2.388275358306567231e+00 3.805931960759546087e+02 8.973683523393343364e+01 1.511314046404115743e+02 1.157043039769917868e+03 1.314620292139230060e+03 6.540000000000000568e+01 1.846481523110646755e+06 1.031653873295138283e+03 7.999389764874421189e+02
1.800000000000000000e+01 1.169817716746643299e+02 -2.071391801563374102e+01 1.833178004301005304e+00 3.786306463743283075e+02 8.994884066638641684e+01 1.513309135398697265e+02 1.486393415968312411e+03 1.613187139150994881e+03 6.540000000000000568e+01 8.962832777732951567e+06 8.976283870675479193e+02 1.223674504802255569e+03
1.900000000000000000e+01 1.170085987431096441e+02 -2.071531917832250258e+01 2.270785627678469254e+00 3.816689149896118352e+02 8.974875569769754691e+01 1.510934601259636452e+02 1.712414555842468872e+03 1.185432596258510330e+03 6.540000000000000568e+01 3.488707323428374715e+06 1.380735054803662706e+03 1.251011034294472211e+03
