# id ra dec s L A b x y a flux x_0 y_0
0.000000000000000000e+00 1.955311326874888778e+02 1.065203357956571040e+01 2.438253582097067440e+00 9.128332918278530883e+01 8.891347780582471216e+01 6.303894696522197449e+01 1.353612112206302527e+03 2.150487185053547137e+02 5.470000000000000284e+01 3.706987404235581635e+05 2.013420479654934525e+03 2.320557609054050090e+02
1.000000000000000000e+00 1.955437232953104854e+02 1.068500342959443472e+01 4.746140713770174102e+00 1.051805983176673607e+02 9.001930529610662290e+01 6.354313672120356671e+01 1.736983468003006465e+03 7.819151473539700419e+02 5.470000000000000284e+01 2.097666597418345336e+05 1.772239853970273543e+03 8.731131188504065221e+02
2.000000000000000000e+00 1.955647616755167064e+02 1.069335238094965668e+01 1.991166729582266814e+00 8.973029190458615290e+01 8.884330030644562726e+01 6.298458891264486681e+01 1.637074266007374490e+03 1.202065024589051745e+03 5.470000000000000284e+01 1.578101972769212211e+06 1.371928075644628734e+03 1.034252837998144969e+03
3.000000000000000000e+00 1.955631279871232096e+02 1.069411057905576357e+01 1.931893508778735447e+00 8.964321623589293608e+01 9.000790187056549030e+01 6.345046202327899465e+01 1.667161710389491191e+03 1.185033267637086965e+03 5.470000000000000284e+01 3.231098351116344333e+06 1.402935091318477362e+03 1.049123318235677061e+03
4.000000000000000000e+00 1.956062148369152851e+02 1.069822722517614366e+01 2.020545149523984563e+00 8.981035383491716573e+01 8.883998458127982190e+01 6.301165768870325934e+01 1.257479538641246791e+03 1.899040522680876165e+03 5.470000000000000284e+01 9.304447756658205763e+05 5.838407779380756892e+02 1.126463499543875514e+03
5.000000000000000000e+00 1.955329622604524218e+02 1.069811676275525869e+01 6.146610024467920930e+00 1.119775733280517471e+02 9.003565609904188705e+01 6.358922528997361923e+01 2.063929481782146468e+03 7.638134310057947687e+02 5.470000000000000284e+01 2.952293309190211003e+05 1.976014122753548236e+03 1.129157670908762839e+03
6.000000000000000000e+00 1.956266021259114041e+02 1.072992958656857354e+01 2.345341622364126355e+00 9.049608286741002416e+01 8.873034148047193526e+01 6.301671078840637108e+01 1.534875224042304353e+03 2.572649222785306392e+03 5.470000000000000284e+01 5.279521243368919240e+05 1.947628419736549858e+02 1.742406776242155274e+03
7.000000000000000000e+00 1.956231125801162420e+02 1.073645166077062285e+01 5.119011058475140707e+00 1.073606087388616857e+02 8.996879693094447816e+01 6.363639293210079018e+01 1.677027311798396795e+03 2.591837686790412590e+03 5.470000000000000284e+01 2.582494047271531308e+05 2.607409858555719211e+02 1.869607070174948603e+03
8.000000000000000000e+00 1.955524592111640914e+02 1.074421333900977160e+01 4.147803682371635325e+00 9.599090454898743019e+01 8.888105262550806174e+01 6.305567330599891562e+01 2.579738394243766834e+03 1.585567445808069806e+03 5.470000000000000284e+01 3.491491518835569150e+05 1.602902633272103003e+03 2.025313152042085449e+03
9.000000000000000000e+00 1.956260112672624984e+02 1.076828812254123235e+01 5.197123354567562359e+00 1.022285493410108472e+02 8.947720473268771002e+01 6.355834438626219907e+01 2.149812494387171228e+03 2.996566109469976254e+03 5.470000000000000284e+01 1.253057260574202752e+06 2.040347404921444650e+02 2.489262851916959789e+03
1.000000000000000000e+01 1.956278238335273727e+02 1.077705653165657118e+01 2.090048676943104144e+00 8.970971397583241469e+01 8.932011141350977823e+01 6.324749407427793102e+01 2.269364859133205755e+03 3.122949563327582837e+03 5.470000000000000284e+01 8.518649976797357667e+05 1.691488569660391477e+02 2.659864627150831893e+03
1.100000000000000000e+01 1.956030795853145321e+02 1.077752119357307414e+01 2.015330968556281910e+00 8.960797825926350413e+01 8.948252753329666120e+01 6.330550808178345079e+01 2.549063731773810559e+03 2.746711342388314733e+03 5.470000000000000284e+01 1.314490895429027267e+06 6.392640283957651945e+02 2.670475412681057605e+03
